,ticker,recommendation date,recommendation,subsector,averageVolume10days,price_0406,price_0405,price_0204,price_1403,price_2412,free_cash_flow,short_term_debt,long_term_debt,ebitda,market_cap,sector,debt/ebitda,debt/cash,up,text,size,color
920,UMBF,2020-01-06 13:24:57,Underweight,Banks—Regional,317362,60.56,48.53,43.38,50.06,68.64,269.11,0.0,97.49,307.05,2520.0,Financial Services,0.3175052922976714,0.3622682174575452,0.13342140026420068,Ticker:UMBF<br>Subsector:Banks—Regional<br>YF Recomm:Underweight<br>YF Recomm Date:2020-01-06 13:24:57<br>averageVolume10days:317362<br>Down:0.13342140026420068,2.6684280052840137,
921,UAA,2020-05-14 11:41:58,Buy,Apparel Manufacturing,10452612,11.41,9.69,8.26,10.81,21.55,363.23,0.0,592.69,423.45,4420.0,Consumer Cyclical,1.3996693824536546,1.6317209481595685,0.8886941279579317,Ticker:UAA<br>Subsector:Apparel Manufacturing<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-14 11:41:58<br>averageVolume10days:10452612<br>Down:0.8886941279579317,17.773882559158633,#09f349
922,UA,2020-02-12 13:16:05,Neutral,Apparel Manufacturing,13723775,10.12,8.71,7.45,9.48,19.37,623.63,25.0,703.83,157.0,4420.0,Consumer Cyclical,4.642229299363057,1.1686897679713935,0.9140316205533598,Ticker:UA<br>Subsector:Apparel Manufacturing<br>YF Recomm:Neutral<br>YF Recomm Date:2020-02-12 13:16:05<br>averageVolume10days:13723775<br>Down:0.9140316205533598,18.280632411067195,
924,UPS,2020-04-29 16:00:03,Neutral,Integrated Freight & Logistics,4149600,104.98,89.5,89.45,93.25,116.55,2259.0,538.0,21818.0,10158.0,89360.0,Industrials,2.2008269344359124,9.896414342629482,0.11021146885120969,Ticker:UPS<br>Subsector:Integrated Freight & Logistics<br>YF Recomm:Neutral<br>YF Recomm Date:2020-04-29 16:00:03<br>averageVolume10days:4149600<br>Down:0.11021146885120969,2.204229377024194,
925,URI,2020-06-04 13:13:03,Buy,Rental & Leasing Services,1410587,160.04,116.75,95.98,91.01,168.92,2806.0,997.0,10431.0,4205.0,10790.0,Industrials,2.717717003567182,4.0727013542409125,0.05548612846788292,Ticker:URI<br>Subsector:Rental & Leasing Services<br>YF Recomm:Buy<br>YF Recomm Date:2020-06-04 13:13:03<br>averageVolume10days:1410587<br>Down:0.05548612846788292,1.1097225693576585,#09f349
926,USM,2020-05-18 11:25:10,Strong Buy,Telecom Services,159162,33.43,29.09,27.7,27.44,35.16,197.0,19.0,1605.0,798.0,2770.0,Communication Services,2.0350877192982457,8.243654822335026,0.05174992521687094,Ticker:USM<br>Subsector:Telecom Services<br>YF Recomm:Strong Buy<br>YF Recomm Date:2020-05-18 11:25:10<br>averageVolume10days:159162<br>Down:0.05174992521687094,1.0349985043374188,#E74C3C
928,UNVR,2020-05-12 13:36:27,Buy,Chemicals,3168712,18.26,13.48,10.01,11.27,24.42,241.4,25.0,2688.8,410.9,2870.0,Basic Materials,6.604526648819665,11.24192212096106,0.3373493975903614,Ticker:UNVR<br>Subsector:Chemicals<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-12 13:36:27<br>averageVolume10days:3168712<br>Down:0.3373493975903614,6.746987951807228,#09f349
929,OLED,2020-05-04 11:35:24,Outperform,Semiconductor Equipment & Materials,494250,162.26,147.23,123.4,145.37,202.54,96.41,5.81,0.0,150.08,7410.0,Technology,0.03871268656716417,0.06026345814749507,0.2482435597189696,Ticker:OLED<br>Subsector:Semiconductor Equipment & Materials<br>YF Recomm:Outperform<br>YF Recomm Date:2020-05-04 11:35:24<br>averageVolume10days:494250<br>Down:0.2482435597189696,4.964871194379392,
930,UHS,2020-04-30 14:29:31,Buy,Medical Care Facilities,623162,105.48,98.43,87.92,105.09,143.57,804.37,87.55,3896.58,1706.3,8870.0,Healthcare,2.334952821895329,4.953106157614034,0.36111111111111094,Ticker:UHS<br>Subsector:Medical Care Facilities<br>YF Recomm:Buy<br>YF Recomm Date:2020-04-30 14:29:31<br>averageVolume10days:623162<br>Down:0.36111111111111094,7.222222222222219,#09f349
931,UNM,2020-05-06 16:13:44,Buy,Insurance—Life,5120125,19.1,17.0,12.85,15.21,28.56,1590.7,399.7,2926.9,1492.2,3430.0,Financial Services,2.229325827637046,2.0912805683032625,0.495287958115183,Ticker:UNM<br>Subsector:Insurance—Life<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-06 16:13:44<br>averageVolume10days:5120125<br>Down:0.495287958115183,9.90575916230366,#09f349
933,URBN,2020-05-21 12:07:13,Overweight,Apparel Retail,2423762,22.37,16.86,13.17,15.68,27.41,56.46,221.59,1137.49,344.18,1760.0,Consumer Cyclical,3.948747748271253,24.071555083244775,0.2253017434063478,Ticker:URBN<br>Subsector:Apparel Retail<br>YF Recomm:Overweight<br>YF Recomm Date:2020-05-21 12:07:13<br>averageVolume10days:2423762<br>Down:0.2253017434063478,4.506034868126956,
934,USFD,2020-05-18 14:37:04,Buy,Food Distribution,5335375,24.73,19.94,15.31,19.68,41.32,502.0,142.0,4594.0,1068.0,4370.0,Consumer Defensive,4.4344569288389515,9.434262948207172,0.670845127375657,Ticker:USFD<br>Subsector:Food Distribution<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-18 14:37:04<br>averageVolume10days:5335375<br>Down:0.670845127375657,13.416902547513141,#09f349
936,VMI,2020-04-24 15:36:00,Hold,Metal Fabrication,192262,124.59,114.74,106.2,98.87,148.94,210.19,0.76,764.94,319.98,2490.0,Industrials,2.3929620601287582,3.642894524002094,0.19544104663295614,Ticker:VMI<br>Subsector:Metal Fabrication<br>YF Recomm:Hold<br>YF Recomm Date:2020-04-24 15:36:00<br>averageVolume10days:192262<br>Down:0.19544104663295614,3.908820932659123,
937,VNDA,2020-03-12 09:44:22,Buy,Biotechnology,1010312,11.56,11.62,9.66,10.24,16.87,44.93,0.0,12.46,28.81,630.0,Healthcare,0.4324887191947241,0.27732027598486536,0.4593425605536332,Ticker:VNDA<br>Subsector:Biotechnology<br>YF Recomm:Buy<br>YF Recomm Date:2020-03-12 09:44:22<br>averageVolume10days:1010312<br>Down:0.4593425605536332,9.186851211072664,#09f349
938,VREX,2020-05-13 14:00:12,Hold,Medical Devices,918250,17.0,25.2,20.62,19.85,30.02,52.1,30.7,364.4,87.3,750.0,Healthcare,4.525773195876289,7.583493282149711,0.7658823529411765,Ticker:VREX<br>Subsector:Medical Devices<br>YF Recomm:Hold<br>YF Recomm Date:2020-05-13 14:00:12<br>averageVolume10days:918250<br>Down:0.7658823529411765,15.317647058823528,
941,VEON,2020-03-11 09:06:29,Neutral,Telecom Services,6236612,1.69,1.53,1.55,1.56,2.3792,584.0,1289.0,6567.0,4019.0,2800.0,Communication Services,1.9547151032595174,13.452054794520548,0.40781065088757407,Ticker:VEON<br>Subsector:Telecom Services<br>YF Recomm:Neutral<br>YF Recomm Date:2020-03-11 09:06:29<br>averageVolume10days:6236612<br>Down:0.40781065088757407,8.156213017751481,
942,VNE,2020-04-28 12:48:34,Neutral,Auto Parts,512412,11.88,9.42,6.98,8.95,16.12,-538.0,38.0,82.0,-345.0,1320.0,Consumer Cyclical,-0.34782608695652173,-0.22304832713754646,0.35690235690235683,Ticker:VNE<br>Subsector:Auto Parts<br>YF Recomm:Neutral<br>YF Recomm Date:2020-04-28 12:48:34<br>averageVolume10days:512412<br>Down:0.35690235690235683,7.138047138047137,
943,VCYT,2020-05-07 11:04:56,Outperform,Biotechnology,410212,25.83,27.31,20.28,21.16,29.61,-5.99,0.0,0.69,-10.93,1300.0,Healthcare,-0.06312900274473925,-0.11519198664440733,0.14634146341463428,Ticker:VCYT<br>Subsector:Biotechnology<br>YF Recomm:Outperform<br>YF Recomm Date:2020-05-07 11:04:56<br>averageVolume10days:410212<br>Down:0.14634146341463428,2.9268292682926855,
944,VRNT,2020-04-02 07:37:12,Outperform,Software—Infrastructure,489125,47.43,43.11,36.53,42.22,54.52,202.88,4.25,832.8,179.39,2970.0,Technology,4.66609064050393,4.125837933753943,0.14948344929369606,Ticker:VRNT<br>Subsector:Software—Infrastructure<br>YF Recomm:Outperform<br>YF Recomm Date:2020-04-02 07:37:12<br>averageVolume10days:489125<br>Down:0.14948344929369606,2.989668985873921,
947,VRTV,2020-03-06 11:49:58,Buy,Business Equipment & Supplies,163675,18.5,8.95,7.7,7.25,20.39,246.9,12.6,742.4,77.0,210.0,Industrials,9.805194805194805,3.0579181855002022,0.10216216216216223,Ticker:VRTV<br>Subsector:Business Equipment & Supplies<br>YF Recomm:Buy<br>YF Recomm Date:2020-03-06 11:49:58<br>averageVolume10days:163675<br>Down:0.10216216216216223,2.0432432432432446,#09f349
949,VFC,2020-05-18 13:39:49,Neutral,Apparel Manufacturing,4015175,68.71,55.72,48.68,59.54,97.68,1664.22,5.26,2115.88,1976.85,24890.0,Consumer Cyclical,1.0729898576017403,1.2745550468087155,0.42162712851113393,Ticker:VFC<br>Subsector:Apparel Manufacturing<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-18 13:39:49<br>averageVolume10days:4015175<br>Down:0.42162712851113393,8.43254257022268,
953,VPG,2020-05-01 15:26:25,Buy,Scientific & Technical Instruments,78112,26.0,22.33,19.68,22.47,34.16,20.4,44.52,0.02,40.44,320.0,Technology,1.1013847675568746,2.1833333333333336,0.31384615384615366,Ticker:VPG<br>Subsector:Scientific & Technical Instruments<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-01 15:26:25<br>averageVolume10days:78112<br>Down:0.31384615384615366,6.276923076923073,#09f349
954,VC,2020-05-04 12:03:09,Buy,Auto Parts,389387,78.81,59.45,42.27,56.49,88.62,41.0,30.0,348.0,206.0,2040.0,Consumer Cyclical,1.8349514563106797,9.21951219512195,0.12447658926532168,Ticker:VC<br>Subsector:Auto Parts<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-04 12:03:09<br>averageVolume10days:389387<br>Down:0.12447658926532168,2.4895317853064336,#09f349
956,VCRA,2020-04-24 16:36:11,Outperform,Communication Equipment,434487,20.68,18.11,20.88,23.62,21.37,11.2,11.44,117.18,-0.2,620.0,Technology,-643.1,11.483928571428573,0.142166344294004,Ticker:VCRA<br>Subsector:Communication Equipment<br>YF Recomm:Outperform<br>YF Recomm Date:2020-04-24 16:36:11<br>averageVolume10days:434487<br>Down:0.142166344294004,2.8433268858800798,
958,VMC,2020-05-20 14:40:21,Buy,Building Materials,1757050,125.27,111.36,106.76,109.4,139.52,600.03,0.03,2784.32,1252.05,15670.0,Basic Materials,2.223832914021006,4.640351315767545,0.11375429073201904,Ticker:VMC<br>Subsector:Building Materials<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-20 14:40:21<br>averageVolume10days:1757050<br>Down:0.11375429073201904,2.2750858146403807,#09f349
959,WAB,2020-05-05 13:01:45,Overweight,Railroads,1266925,71.37,52.53,46.02,54.83,77.57,830.2,95.7,4333.6,1146.7,12100.0,Industrials,3.862649341588907,5.335220428812335,0.08687123441221778,Ticker:WAB<br>Subsector:Railroads<br>YF Recomm:Overweight<br>YF Recomm Date:2020-05-05 13:01:45<br>averageVolume10days:1266925<br>Down:0.08687123441221778,1.7374246882443556,
961,WBA,2020-06-04 12:08:06,Neutral,Pharmaceutical Retailers,6301225,45.2,41.97,42.55,45.67,57.41,3892.0,0.0,11098.0,7036.0,38260.0,Healthcare,1.5773166571915862,2.8514902363823227,0.2701327433628318,Ticker:WBA<br>Subsector:Pharmaceutical Retailers<br>YF Recomm:Neutral<br>YF Recomm Date:2020-06-04 12:08:06<br>averageVolume10days:6301225<br>Down:0.2701327433628318,5.4026548672566355,
962,DIS,2020-05-28 09:59:13,Underperform,Entertainment,15041000,126.31,103.18,94.92,102.52,144.68,1108.0,8857.0,38129.0,18104.0,220690.0,Communication Services,2.595338046840477,42.40613718411552,0.14543583247565506,Ticker:DIS<br>Subsector:Entertainment<br>YF Recomm:Underperform<br>YF Recomm Date:2020-05-28 09:59:13<br>averageVolume10days:15041000<br>Down:0.14543583247565506,2.908716649513101,
963,WAT,2020-04-29 16:39:33,Underperform,Diagnostics & Research,517612,206.0,180.43,182.31,184.48,232.99,558.09,100.37,1580.8,813.75,12470.0,Healthcare,2.0659539170506913,3.0123635972692577,0.1310194174757282,Ticker:WAT<br>Subsector:Diagnostics & Research<br>YF Recomm:Underperform<br>YF Recomm Date:2020-04-29 16:39:33<br>averageVolume10days:517612<br>Down:0.1310194174757282,2.620388349514564,
965,WTS,2020-04-21 16:27:32,Buy,Specialty Industrial Machinery,161125,89.8,81.51,74.61,86.96,99.91,132.8,30.0,323.4,236.9,2820.0,Industrials,1.4917686787674123,2.6611445783132526,0.11258351893095764,Ticker:WTS<br>Subsector:Specialty Industrial Machinery<br>YF Recomm:Buy<br>YF Recomm Date:2020-04-21 16:27:32<br>averageVolume10days:161125<br>Down:0.11258351893095764,2.2516703786191528,#09f349
968,WEC,2020-06-05 12:54:41,Neutral,Utilities—Regulated Electric,1611150,93.1,88.3,82.9,98.68,90.23,2345.5,693.2,11211.0,2457.7,29640.0,Utilities,4.843634292224438,5.075335749307184,0.05993555316863608,Ticker:WEC<br>Subsector:Utilities—Regulated Electric<br>YF Recomm:Neutral<br>YF Recomm Date:2020-06-05 12:54:41<br>averageVolume10days:1611150<br>Down:0.05993555316863608,1.1987110633727216,
969,WB,2020-05-21 12:39:51,Neutral,Internet Content & Information,2301912,34.08,34.6,32.0,38.01,47.12,459.79,0.0,884.12,687.89,7470.0,Communication Services,1.285263632266787,1.9228778355336131,0.38262910798122074,Ticker:WB<br>Subsector:Internet Content & Information<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-21 12:39:51<br>averageVolume10days:2301912<br>Down:0.38262910798122074,7.652582159624415,
971,WCC,2020-05-01 12:01:22,Strong Buy,Industrial Distribution,1093625,41.25,25.85,22.35,25.48,55.71,180.3,0.43,1257.07,408.32,1510.0,Industrials,3.079692398119122,6.974486966167498,0.3505454545454545,Ticker:WCC<br>Subsector:Industrial Distribution<br>YF Recomm:Strong Buy<br>YF Recomm Date:2020-05-01 12:01:22<br>averageVolume10days:1093625<br>Down:0.3505454545454545,7.01090909090909,#E74C3C
972,WAL,2020-06-02 09:24:11,Equal-Weight,Banks—Regional,1188975,47.21,33.22,28.8,31.59,56.34,717.77,0.0,0.0,528.45,3810.0,Financial Services,0.0,0.0,0.19339123067146802,Ticker:WAL<br>Subsector:Banks—Regional<br>YF Recomm:Equal-Weight<br>YF Recomm Date:2020-06-02 09:24:11<br>averageVolume10days:1188975<br>Down:0.19339123067146802,3.8678246134293603,
973,WDC,2020-05-04 14:49:23,Neutral,Computer Hardware,5644512,48.19,39.67,38.17,41.28,61.4,671.0,276.0,10246.0,1937.0,13620.0,Technology,5.432111512648426,15.681073025335321,0.27412326208757,Ticker:WDC<br>Subsector:Computer Hardware<br>YF Recomm:Neutral<br>YF Recomm Date:2020-05-04 14:49:23<br>averageVolume10days:5644512<br>Down:0.27412326208757,5.4824652417514,
974,WU,2020-05-07 12:15:38,Market Perform,Credit Services,10804800,24.13,18.85,17.6,21.9,26.86,819.9,0.0,0.0,1191.7,9410.0,Financial Services,0.0,0.0,0.11313717364276843,Ticker:WU<br>Subsector:Credit Services<br>YF Recomm:Market Perform<br>YF Recomm Date:2020-05-07 12:15:38<br>averageVolume10days:10804800<br>Down:0.11313717364276843,2.2627434728553686,
975,WLK,2020-06-04 17:04:56,Hold,Specialty Chemicals,883512,58.78,41.28,35.44,33.69,69.17,514.0,0.0,3445.0,1369.0,6700.0,Basic Materials,2.516435354273192,6.702334630350195,0.17676080299421582,Ticker:WLK<br>Subsector:Specialty Chemicals<br>YF Recomm:Hold<br>YF Recomm Date:2020-06-04 17:04:56<br>averageVolume10days:883512<br>Down:0.17676080299421582,3.5352160598843163,
976,WRK,2020-05-26 11:53:19,Hold,Packaging & Containers,3557562,32.84,30.06,26.49,25.66,42.35,941.1,561.1,9502.3,3005.6,7740.0,Consumer Cyclical,3.348216662230503,10.69323132504516,0.28958587088915944,Ticker:WRK<br>Subsector:Packaging & Containers<br>YF Recomm:Hold<br>YF Recomm Date:2020-05-26 11:53:19<br>averageVolume10days:3557562<br>Down:0.28958587088915944,5.791717417783189,
977,WEX,2020-05-28 14:10:51,Buy,Software—Infrastructure,487312,174.18,125.83,93.17,135.3,205.85,560.31,248.53,2686.51,632.91,6830.0,Technology,4.637373402221486,5.238243115418252,0.18182340107934314,Ticker:WEX<br>Subsector:Software—Infrastructure<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-28 14:10:51<br>averageVolume10days:487312<br>Down:0.18182340107934314,3.6364680215868628,#09f349
978,WY,2020-04-01 11:18:25,Overweight,REIT—Specialty,6630075,23.48,17.78,16.12,21.92,29.78,744.0,500.0,5419.0,1880.0,16510.0,Real Estate,3.148404255319149,7.955645161290323,0.268313458262351,Ticker:WY<br>Subsector:REIT—Specialty<br>YF Recomm:Overweight<br>YF Recomm Date:2020-04-01 11:18:25<br>averageVolume10days:6630075<br>Down:0.268313458262351,5.36626916524702,
984,WTFC,2020-06-04 11:46:00,Strong Buy,Banks—Regional,900412,52.32,38.82,30.47,39.38,70.4,308.91,139.2,144.46,438.56,2440.0,Financial Services,0.6467986136446552,0.9182609821630894,0.345565749235474,Ticker:WTFC<br>Subsector:Banks—Regional<br>YF Recomm:Strong Buy<br>YF Recomm Date:2020-06-04 11:46:00<br>averageVolume10days:900412<br>Down:0.345565749235474,6.91131498470948,#E74C3C
985,WWW,2020-06-04 08:47:40,Overweight,Footwear & Accessories,692057,26.43,19.28,12.85,20.83,33.41,188.2,12.5,425.9,203.7,1820.0,Consumer Cyclical,2.152184585174276,2.3294367693942615,0.26409383276579623,Ticker:WWW<br>Subsector:Footwear & Accessories<br>YF Recomm:Overweight<br>YF Recomm Date:2020-06-04 08:47:40<br>averageVolume10days:692057<br>Down:0.26409383276579623,5.281876655315925,
986,WWD,2020-05-05 16:04:45,Hold,Aerospace & Defense,607537,84.0,55.62,53.95,78.27,119.0,291.54,220.0,864.9,462.62,4430.0,Industrials,2.34512126583373,3.7212732386636485,0.41666666666666674,Ticker:WWD<br>Subsector:Aerospace & Defense<br>YF Recomm:Hold<br>YF Recomm Date:2020-05-05 16:04:45<br>averageVolume10days:607537<br>Down:0.41666666666666674,8.333333333333336,
989,WRLD,2019-12-18 12:22:57,Neutral,Credit Services,62125,76.04,60.08,50.01,62.61,85.62,234.86,251.9,251.94,98.61,490.0,Financial Services,5.109420951221986,2.145278037980073,0.12598632298790102,Ticker:WRLD<br>Subsector:Credit Services<br>YF Recomm:Neutral<br>YF Recomm Date:2019-12-18 12:22:57<br>averageVolume10days:62125<br>Down:0.12598632298790102,2.5197264597580205,
990,WWE,2020-04-24 16:19:48,Buy,Entertainment,702612,47.92,44.0,33.6,35.86,64.98,52.61,6.59,22.1,205.68,3700.0,Communication Services,0.13948852586542201,0.545333586770576,0.35601001669449084,Ticker:WWE<br>Subsector:Entertainment<br>YF Recomm:Buy<br>YF Recomm Date:2020-04-24 16:19:48<br>averageVolume10days:702612<br>Down:0.35601001669449084,7.120200333889817,#09f349
991,WOR,2018-09-27 11:59:39,Hold,Steel,294550,36.85,24.96,24.69,25.04,42.36,113.36,150.94,598.36,240.37,1730.0,Basic Materials,3.1172775304738525,6.609915314043754,0.14952510176390765,Ticker:WOR<br>Subsector:Steel<br>YF Recomm:Hold<br>YF Recomm Date:2018-09-27 11:59:39<br>averageVolume10days:294550<br>Down:0.14952510176390765,2.990502035278153,
992,WRB,2020-04-24 10:46:15,Hold,Insurance—Property & Casualty,893937,64.12,51.38,50.24,56.18,68.28,1083.34,0.0,0.0,966.31,10760.0,Financial Services,0.0,0.0,0.06487835308795997,Ticker:WRB<br>Subsector:Insurance—Property & Casualty<br>YF Recomm:Hold<br>YF Recomm Date:2020-04-24 10:46:15<br>averageVolume10days:893937<br>Down:0.06487835308795997,1.2975670617591994,
993,GRA,2020-06-03 12:48:54,Outperform,Specialty Chemicals,458637,59.56,46.86,33.57,41.6,69.51,198.0,23.1,1957.3,283.8,3750.0,Basic Materials,6.978153629316419,10.002020202020201,0.16705842847548702,Ticker:GRA<br>Subsector:Specialty Chemicals<br>YF Recomm:Outperform<br>YF Recomm Date:2020-06-03 12:48:54<br>averageVolume10days:458637<br>Down:0.16705842847548702,3.3411685695097404,
995,WYND,2020-05-19 08:50:07,Overweight,Lodging,1489325,39.18,24.76,19.91,31.64,50.81,344.0,0.0,0.0,933.0,3010.0,Consumer Cyclical,0.0,0.0,0.296835119959163,Ticker:WYND<br>Subsector:Lodging<br>YF Recomm:Overweight<br>YF Recomm Date:2020-05-19 08:50:07<br>averageVolume10days:1489325<br>Down:0.296835119959163,5.93670239918326,
996,WH,2020-05-06 16:17:18,Buy,Lodging,975562,54.09,35.82,28.09,39.06,62.49,158.0,21.0,2120.0,382.0,4630.0,Consumer Cyclical,5.604712041884817,13.550632911392405,0.15529672767609526,Ticker:WH<br>Subsector:Lodging<br>YF Recomm:Buy<br>YF Recomm Date:2020-05-06 16:17:18<br>averageVolume10days:975562<br>Down:0.15529672767609526,3.105934553521905,#09f349
997,WYNN,2020-06-05 12:57:26,Neutral,Resorts & Casinos,6776800,102.07,80.45,54.0,72.52,139.06,-162.22,323.88,10079.98,1532.18,10090.0,Consumer Cyclical,6.790233523476353,-64.13426211317963,0.36239835407073584,Ticker:WYNN<br>Subsector:Resorts & Casinos<br>YF Recomm:Neutral<br>YF Recomm Date:2020-06-05 12:57:26<br>averageVolume10days:6776800<br>Down:0.36239835407073584,7.247967081414717,
998,XNCR,2020-02-25 12:02:27,Buy,Biotechnology,440312,30.76,29.11,27.76,26.47,39.64,53.34,2.17,8.56,22.44,1770.0,Healthcare,0.4781639928698752,0.2011623547056618,0.2886866059817945,Ticker:XNCR<br>Subsector:Biotechnology<br>YF Recomm:Buy<br>YF Recomm Date:2020-02-25 12:02:27<br>averageVolume10days:440312<br>Down:0.2886866059817945,5.77373211963589,#09f349
1000,XYL,2020-06-03 14:50:19,Neutral,Specialty Industrial Machinery,1361362,73.05,68.28,59.53,71.83,78.39,613.0,0.0,2040.0,743.0,12610.0,Industrials,2.7456258411843875,3.3278955954323,0.07310061601642714,Ticker:XYL<br>Subsector:Specialty Industrial Machinery<br>YF Recomm:Neutral<br>YF Recomm Date:2020-06-03 14:50:19<br>averageVolume10days:1361362<br>Down:0.07310061601642714,1.462012320328543,
1002,YELP,2020-05-11 09:24:00,Market Perform,Internet Content & Information,1153625,24.65,22.71,16.94,23.54,34.21,167.26,57.51,174.76,84.87,1640.0,Communication Services,2.736773889478025,1.3886763123281118,0.38782961460446264,Ticker:YELP<br>Subsector:Internet Content & Information<br>YF Recomm:Market Perform<br>YF Recomm Date:2020-05-11 09:24:00<br>averageVolume10days:1153625<br>Down:0.38782961460446264,7.756592292089253,
